amount,asset_description,cap_gains_over_200_usd,disclosure_date,disclosure_year,district,owner,ptr_link,representative,ticker,transaction_date,type
"$15,000 - $50,000",Dollar General Corp,False,4/19/2021,2021,TX10,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf,Michael T. McCaul,DG,3/22/2021,purchase
"$15,000 - $50,000",Dollar General Corp,False,4/19/2021,2021,TX10,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf,Michael T. McCaul,DG,3/22/2021,purchase
"$1,000 - $15,000",Dollar General Corp,False,4/28/2020,2020,NV03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016193.pdf,Susie Lee,DG,3/31/2020,purchase
"$1,000 - $15,000",Dollar General Corp,False,6/15/2020,2020,NV03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016555.pdf,Susie Lee,DG,4/7/2020,purchase
"$1,000 - $15,000",Dollar General Corp,False,8/15/2020,2020,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017192.pdf,Kevin Hern,DG,7/27/2020,purchase
"$1,000 - $15,000",Dollar General Corp,False,7/10/2020,2020,NV03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016887.pdf,Susie Lee,DG,6/5/2020,sale_full
"$1,000 - $15,000","Dollar Tree, Inc.",False,2/10/2021,2021,NV03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018168.pdf,Susie Lee,DLTR,1/28/2021,purchase
"$1,000 - $15,000","Dollar Tree, Inc.",False,10/8/2021,2021,IA03,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019530.pdf,Cindy Axne,DLTR,3/6/2020,sale_partial
"$1,000 - $15,000","Dollar Tree, Inc.",False,10/8/2021,2021,IA03,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019530.pdf,Cindy Axne,DLTR,3/9/2020,sale_full
"$1,000 - $15,000","Dollar Tree, Inc.",False,10/8/2021,2021,IA03,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019530.pdf,Cindy Axne,DLTR,3/9/2020,sale_full
"$1,000 - $15,000","Dollar Tree, Inc.",False,6/15/2020,2020,NV03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016555.pdf,Susie Lee,DLTR,4/27/2020,purchase
"$1,000 - $15,000","Dollar Tree, Inc.",False,6/15/2020,2020,NV03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016555.pdf,Susie Lee,DLTR,4/28/2020,purchase
"$1,000 - $15,000","Dollar Tree, Inc.",False,4/16/2020,2020,CA39,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,Gilbert Cisneros,DLTR,3/18/2020,sale_full
"$1,000 - $15,000","Dollar Tree, Inc.",False,12/8/2020,2020,NV03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017660.pdf,Susie Lee,DLTR,10/2/2020,purchase
"$15,000 - $50,000","Dollar Tree, Inc.",True,4/15/2020,2020,WV01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016342.pdf,David B. McKinley,DLTR,3/23/2020,sale_full
"$1,000 - $15,000",Dominion Energy,False,7/13/2021,2021,CA17,dependent,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218147.pdf,Rohit Khanna,D,6/15/2021,sale_full
"$1,000 - $15,000",Dominion Energy,False,7/13/2021,2021,CA17,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218147.pdf,Rohit Khanna,D,6/14/2021,sale_full
"$1,000 - $15,000",Dominion Energy,True,1/27/2021,2021,VA11,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018084.pdf,Gerald E. Connolly,D,1/21/2021,sale_partial
"$15,000 - $50,000",Dominion Energy,False,9/1/2022,2022,VA11,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021626.pdf,Gerald E. Connolly,D,8/30/2022,sale_partial
"$1,000 - $15,000",Dominion Energy,False,5/5/2021,2021,VA11,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018689.pdf,Gerald E. Connolly,D,4/22/2021,sale_partial
"$1,000 - $15,000",Dominion Energy,False,9/2/2022,2022,WV03,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021633.pdf,Carol Devine Miller,D,3/4/2021,purchase
"$15,000 - $50,000",Dominion Energy,False,9/2/2022,2022,WV03,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021633.pdf,Carol Devine Miller,D,7/28/2021,sale_partial
"$1,000 - $15,000",Dominion Energy,False,3/12/2021,2021,CA17,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217894.pdf,Rohit Khanna,D,2/25/2021,purchase
"$1,000 - $15,000",Dominion Energy,False,11/23/2021,2021,VA04,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019873.pdf,Aston Donald McEachin,D,11/23/2021,purchase
"$15,000 - $50,000",Dominion Energy,False,1/13/2021,2021,GA12,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018021.pdf,Richard W. Allen,D,12/15/2020,sale_full
"$1,000 - $15,000",Dominion Energy,False,9/5/2021,2021,VA11,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019428.pdf,Gerald E. Connolly,D,8/25/2021,sale_partial
"$1,000 - $15,000",Dominion Energy,False,8/16/2021,2021,NJ06,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019319.pdf,Frank Pallone,D,8/11/2021,sale_full
"$1,000 - $15,000",Dominion Energy,False,4/21/2021,2021,NJ05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018534.pdf,Josh Gottheimer,D,3/8/2021,purchase
"$15,000 - $50,000",Dominion Energy,False,10/14/2021,2021,AL05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019626.pdf,Mo Brooks,D,9/29/2021,purchase
"$1,000 - $15,000",Dominion Energy,False,12/23/2021,2021,VA11,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20020089.pdf,Gerald E. Connolly,D,12/9/2021,sale_partial
"$1,000 - $15,000",Dominion Energy,False,3/12/2021,2021,CA17,dependent,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217894.pdf,Rohit Khanna,D,2/11/2021,purchase
"$1,000 - $15,000",Dominion Energy,False,3/12/2021,2021,CA17,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217894.pdf,Rohit Khanna,D,2/11/2021,purchase
"$15,000 - $50,000",Dominion Energy,False,7/11/2020,2020,AL05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016939.pdf,Mo Brooks,D,6/1/2020,purchase
"$1,000 - $15,000",Dominion Energy,False,8/24/2020,2020,FL21,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017216.pdf,Lois Frankel,D,7/28/2020,purchase
"$15,000 - $50,000",Dominion Energy,False,7/26/2020,2020,VA11,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016811.pdf,Gerald E. Connolly,D,7/14/2020,sale_partial
"$15,000 - $50,000",Dominion Energy,False,5/22/2020,2020,AL05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016653.pdf,Mo Brooks,D,4/29/2020,purchase
"$1,000 - $15,000",Dominion Energy,False,4/11/2020,2020,CA19,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016393.pdf,Zoe Lofgren,D,3/23/2020,sale_full
"$15,000 - $50,000",Dominion Energy,False,11/3/2020,2020,VA11,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017629.pdf,Gerald E. Connolly,D,10/22/2020,sale_partial
"$15,000 - $50,000",Dominion Energy,False,7/11/2020,2020,AL05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016939.pdf,Mo Brooks,D,6/8/2020,purchase
"$1,000 - $15,000",Dominion Energy,False,7/24/2020,2020,FL21,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017016.pdf,Lois Frankel,D,7/15/2020,purchase
"$15,000 - $50,000",Dominion Energy,False,9/14/2020,2020,WV03,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017362.pdf,Carol Devine Miller,D,7/28/2020,purchase
"$1,000 - $15,000",Dominos Pizza Inc,False,3/11/2021,2021,NV03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018329.pdf,Susie Lee,DPZ,2/25/2021,purchase
"$1,000 - $15,000",Domino's Pizza Inc,True,4/28/2020,2020,NV03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016193.pdf,Susie Lee,DPZ,2/26/2020,sale_partial
"$1,000 - $15,000",Domino's Pizza Inc,False,6/15/2020,2020,NV03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016555.pdf,Susie Lee,DPZ,4/28/2020,sale_partial
"$1,000 - $15,000",Domino's Pizza Inc,False,7/13/2021,2021,NV03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019023.pdf,Susie Lee,DPZ,6/17/2021,sale_partial
"$1,000 - $15,000",Domino's Pizza Inc,False,7/13/2021,2021,NV03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019023.pdf,Susie Lee,DPZ,6/21/2021,sale_full
"$1,000 - $15,000",Domino's Pizza Inc,False,12/8/2020,2020,NV03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017660.pdf,Susie Lee,DPZ,10/19/2020,purchase
"$1,000 - $15,000","Domo, Inc.",False,4/27/2020,2020,FL27,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,Donna Shalala,DOMO,6/24/2019,sale_full
"$1,000 - $15,000","Domo, Inc.",False,4/27/2020,2020,FL27,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,Donna Shalala,DOMO,3/19/2019,purchase
"$1,000 - $15,000","Donaldson Company, Inc.",False,11/18/2021,2021,WA08,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019850.pdf,Kim Dr Schrier,DCI,10/28/2021,sale_full
"$1,000 - $15,000","Donaldson Company, Inc.",False,2/8/2020,2020,WI08,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015036.pdf,Michael John Gallagher,DCI,1/13/2020,sale_full
"$15,000 - $50,000","Donaldson Company, Inc.",False,2/8/2020,2020,WI08,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015036.pdf,Michael John Gallagher,DCI,1/31/2020,sale_full
"$100,000 - $250,000","Dorman Products, Inc.",True,11/9/2020,2020,MT00,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017668.pdf,Greg Gianforte,DORM,10/15/2020,sale_full
"$100,000 - $250,000","Dorman Products, Inc.",False,10/28/2020,2020,MT00,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017587.pdf,Greg Gianforte,DORM,10/9/2020,sale_partial
"$1,000 - $15,000","Dorman Products, Inc.",False,4/27/2020,2020,FL27,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,Donna Shalala,DORM,6/24/2019,sale_full
"$50,000 - $100,000",Dover Corp,False,4/19/2021,2021,TX10,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf,Michael T. McCaul,DOV,3/11/2021,purchase
"$50,000 - $100,000",Dover Corp,False,4/19/2021,2021,TX10,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf,Michael T. McCaul,DOV,3/11/2021,purchase
"$1,000 - $15,000",Dover Corp,False,6/15/2020,2020,NV03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016555.pdf,Susie Lee,DOV,4/8/2020,purchase
"$1,000 - $15,000",Dover Corp,False,6/15/2020,2020,NV03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016555.pdf,Susie Lee,DOV,4/9/2020,purchase
"$1,000 - $15,000",Dover Corp,False,3/11/2021,2021,NV03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018329.pdf,Susie Lee,DOV,2/5/2021,sale_full
"$15,000 - $50,000",Dover Corp,False,11/8/2021,2021,GA12,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019775.pdf,Richard W. Allen,DOV,6/15/2021,purchase
"$15,000 - $50,000",Dover Corp,False,9/14/2020,2020,WV03,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017362.pdf,Carol Devine Miller,DOV,7/28/2020,purchase
"$15,000 - $50,000",Dover Corp,False,10/20/2021,2021,GA12,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019561.pdf,Richard W. Allen,DOV,6/16/2020,purchase
"$1,000 - $15,000",Dow Inc.,False,10/8/2021,2021,IA03,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019530.pdf,Cindy Axne,DOW,5/10/2019,sale_full
"$1,000 - $15,000",Dow Inc.,False,10/8/2021,2021,IA03,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019530.pdf,Cindy Axne,DOW,3/21/2019,exchange
"$1,000 - $15,000",Dow Inc.,False,4/27/2020,2020,FL27,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,Donna Shalala,DOW,8/28/2019,sale_full
"$1,000 - $15,000",Dow Inc.,False,4/27/2020,2020,FL27,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,Donna Shalala,DOW,5/20/2019,purchase
"$1,000 - $15,000",Dow Inc.,False,4/27/2020,2020,FL27,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,Donna Shalala,DOW,4/3/2019,sale_full
"$1,000 - $15,000",DowDuPont Inc.,False,4/27/2020,2020,FL27,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,Donna Shalala,DWDP,2/5/2019,sale_partial
"$1,000 - $15,000",DowDuPont Inc.,False,4/27/2020,2020,FL27,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,Donna Shalala,DWDP,5/20/2019,sale_full
"$1,000 - $15,000",DraftKings Inc,False,5/17/2021,2021,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018667.pdf,Alan S. Lowenthal,DKNG,1/21/2020,purchase
"$1,000 - $15,000",DraftKings Inc,False,5/17/2021,2021,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018667.pdf,Alan S. Lowenthal,DKNG,2/3/2020,purchase
"$1,000 - $15,000",DraftKings Inc,False,10/1/2021,2021,TN03,dependent,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218379.pdf,"Charles J. ""Chuck"" Fleischmann",DKNG,8/6/2021,purchase
"$1,000 - $15,000",DraftKings Inc,False,2/19/2021,2021,GA14,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018243.pdf,Marjorie Taylor Greene,DKNG,1/21/2021,purchase
"$1,000 - $15,000",DraftKings Inc,True,2/2/2021,2021,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018131.pdf,Alan S. Lowenthal,DKNG,1/19/2021,sale_full
"$1,000 -",DraftKings Inc,True,2/2/2021,2021,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018132.pdf,Alan S. Lowenthal,DKNG,1/19/2021,sale_full
"$1,000 - $15,000",DraftKings Inc,False,5/28/2020,2020,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016672.pdf,Alan S. Lowenthal,DKNG,5/18/2020,sale_partial
"$1,000 - $15,000",DraftKings Inc,False,5/28/2020,2020,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016672.pdf,Alan S. Lowenthal,DKNG,5/18/2020,sale_partial
"$1,000 -",DraftKings Inc,False,5/28/2020,2020,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016672.pdf,Alan S. Lowenthal,DKNG,5/20/2020,sale_partial
"$1,000 - $15,000",DraftKings Inc,False,5/28/2020,2020,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016672.pdf,Alan S. Lowenthal,DKNG,5/20/2020,sale_partial
"$1,000 -",DraftKings Inc,False,5/28/2020,2020,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016674.pdf,Alan S. Lowenthal,DKNG,5/18/2020,sale_partial
"$1,000 -",DraftKings Inc,False,5/28/2020,2020,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016674.pdf,Alan S. Lowenthal,DKNG,5/18/2020,sale_partial
"$1,000 -",DraftKings Inc,False,5/28/2020,2020,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016674.pdf,Alan S. Lowenthal,DKNG,5/20/2020,sale_partial
"$1,000 -",DraftKings Inc,False,5/28/2020,2020,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016674.pdf,Alan S. Lowenthal,DKNG,5/20/2020,sale_partial
"$1,000 -",DraftKings Inc,False,6/12/2020,2020,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016764.pdf,Alan S. Lowenthal,DKNG,6/3/2020,sale_partial
"$1,000 -",DraftKings Inc,False,6/12/2020,2020,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016764.pdf,Alan S. Lowenthal,DKNG,6/3/2020,sale_partial
"$1,000 -",DraftKings Inc,False,6/12/2020,2020,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016764.pdf,Alan S. Lowenthal,DKNG,6/3/2020,sale_partial
"$1,000 - $15,000",DraftKings Inc,True,6/12/2020,2020,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016765.pdf,Alan S. Lowenthal,DKNG,6/3/2020,sale_partial
"$1,000 - $15,000",DraftKings Inc,True,6/12/2020,2020,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016765.pdf,Alan S. Lowenthal,DKNG,6/3/2020,sale_partial
"$1,000 -",DraftKings Inc,False,7/8/2020,2020,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016912.pdf,Alan S. Lowenthal,DKNG,6/29/2020,sale_partial
"$1,000 - $15,000",DraftKings Inc,True,7/8/2020,2020,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016914.pdf,Alan S. Lowenthal,DKNG,6/29/2020,sale_partial
"$1,000 -",DraftKings Inc,False,6/4/2020,2020,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016717.pdf,Alan S. Lowenthal,DKNG,5/26/2020,sale_partial
"$1,000 -",DraftKings Inc,False,6/4/2020,2020,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016717.pdf,Alan S. Lowenthal,DKNG,5/26/2020,sale_partial
"$1,000 - $15,000",DraftKings Inc,False,6/4/2020,2020,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016718.pdf,Alan S. Lowenthal,DKNG,5/26/2020,sale_partial
"$1,000 -",DraftKings Inc,False,6/4/2020,2020,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016718.pdf,Alan S. Lowenthal,DKNG,5/26/2020,sale_partial
"$1,000 - $15,000","Dril-Quip, Inc.",False,2/10/2020,2020,NJ05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015007.pdf,Josh Gottheimer,DRQ,1/10/2020,purchase
"$1,000 - $15,000","Dril-Quip, Inc.",False,1/6/2020,2020,NJ05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20013859.pdf,Josh Gottheimer,DRQ,12/10/2019,sale_partial
"$1,000 - $15,000","Dril-Quip, Inc.",False,4/27/2020,2020,FL27,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,Donna Shalala,DRQ,1/9/2019,sale_full
"$1,000 - $15,000","Dril-Quip, Inc.",False,10/13/2020,2020,NJ05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017476.pdf,Josh Gottheimer,DRQ,9/15/2020,sale_full
"$1,000 - $15,000",DSV A/S Unsponsored ADR,False,4/7/2020,2020,MT00,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,Greg Gianforte,DSDVY,3/18/2020,purchase
"$50,000 - $100,000",Dublin Sun Ramon CA Wtr Util,False,3/11/2021,2021,CA52,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018346.pdf,Scott H. Peters,--,2/1/2021,sale_partial
"$500,000 - $1,000,000","Dublin, CA Unified Sch Dist",False,6/12/2020,2020,CA52,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016735.pdf,Scott H. Peters,--,5/13/2020,purchase
"$15,000 - $50,000",Duke Energy Corpoation,False,4/5/2022,2022,NC05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020718.pdf,Virginia Foxx,DUK$A,3/25/2021,purchase
"$1,000 - $15,000",Duke Energy Corpoation,False,7/19/2022,2022,AL05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021403.pdf,Mo Brooks,DUK,6/22/2022,purchase
"$1,000 - $15,000",Duke Energy Corpoation,False,3/21/2022,2022,AL05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020661.pdf,Mo Brooks,DUKE,3/18/2022,purchase
"$1,000 - $15,000",Duke Energy Corpoation,False,6/12/2022,2022,AL05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021197.pdf,Mo Brooks,DUK,6/3/2022,purchase
"$15,000 - $50,000",Duke Energy Corporation,False,9/8/2020,2020,TX11,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017309.pdf,K. Michael Conaway,DUK,8/10/2020,purchase
"$15,000 - $50,000",Duke Energy Corporation,False,5/4/2020,2020,TX11,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016520.pdf,K. Michael Conaway,DUK,4/22/2020,purchase
"$15,000 - $50,000",Duke Energy Corporation,False,5/22/2020,2020,AL05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016653.pdf,Mo Brooks,DUK,4/2/2020,purchase
"$1,000 - $15,000",Duke Energy Corporation,False,5/22/2020,2020,AL05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016653.pdf,Mo Brooks,DUK,4/13/2020,purchase
"$1,000 - $15,000",Duke Energy Corporation,False,4/11/2020,2020,CA19,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016393.pdf,Zoe Lofgren,DUK,3/23/2020,sale_full
"$100,000 - $250,000",Duke Energy Corporation,False,9/4/2020,2020,NC05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017289.pdf,Virginia Foxx,DUK,8/31/2020,sale_full
"$1,000 - $15,000",Duke Energy Corporation,False,1/6/2020,2020,NC05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20013849.pdf,Virginia Foxx,DUK,12/17/2019,purchase
"$1,000 - $15,000",Duke Energy Corporation,False,7/8/2020,2020,NC05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016869.pdf,Virginia Foxx,DUK,6/17/2020,purchase
"$1,000 - $15,000",Duke Energy Corporation,False,2/13/2021,2021,IL03,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018190.pdf,Marie Newman,DUK,1/11/2021,purchase
"$1,000 - $15,000",Duke Energy Corporation,False,2/13/2021,2021,IL03,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018190.pdf,Marie Newman,DUK,1/15/2021,sale_full
"$1,000 - $15,000",Duke Energy Corporation,False,4/1/2020,2020,NC05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016334.pdf,Virginia Foxx,DUK,3/17/2020,purchase
"$50,000 - $100,000",Duke Energy Corporation,False,11/2/2021,2021,NC05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019717.pdf,Virginia Foxx,DUKH,10/7/2021,sale_full
