amount,asset_description,cap_gains_over_200_usd,disclosure_date,disclosure_year,district,owner,ptr_link,representative,ticker,transaction_date,type
"$15,001 - $50,000",American Airlines Group Inc,TRUE,12/21/2020,2020,CA25,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017894.pdf,Hon. Michael Garcia,AAL,12/10/2020,sale_full
"$1,001 - $15,000",American Airlines Group Inc,FALSE,7/21/2020,2020,IL16,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017001.pdf,Hon. Adam Kinzinger,AAL,6/9/2020,purchase
"$1,001 - $15,000",American Airlines Group Inc,FALSE,7/21/2020,2020,IL16,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017001.pdf,Hon. Adam Kinzinger,AAL,6/11/2020,purchase
"$1,001 - $15,000",American Airlines Group Inc,FALSE,7/21/2020,2020,IL16,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017001.pdf,Hon. Adam Kinzinger,AAL,6/25/2020,purchase
"$1,001 - $15,000",American Airlines Group Inc,FALSE,8/18/2020,2020,RI02,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017186.pdf,Hon. James R. Langevin,AAL,3/25/2020,purchase
"$1,001 - $15,000",American Airlines Group Inc,FALSE,5/20/2020,2020,FL14,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016569.pdf,Hon. Kathy Castor,AAL,5/19/2020,purchase
"$1,001 - $15,000",American Airlines Group Inc,FALSE,5/7/2020,2020,IL16,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016564.pdf,Hon. Adam Kinzinger,AAL,4/23/2020,purchase
"$1,001 - $15,000",American Airlines Group Inc,FALSE,5/7/2020,2020,IL16,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016564.pdf,Hon. Adam Kinzinger,AAL,4/23/2020,sale_full
"$1,001 - $15,000",American Airlines Group Inc,FALSE,7/16/2020,2020,FL14,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016973.pdf,Hon. Kathy Castor,AAL,7/14/2020,sale_full
"$1,001 - $15,000",American Airlines Group Inc,FALSE,6/10/2020,2020,IL16,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016743.pdf,Hon. Adam Kinzinger,AAL,5/26/2020,purchase
"$1,001 - $15,000",American Airlines Group Inc,FALSE,6/10/2020,2020,IL16,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016743.pdf,Hon. Adam Kinzinger,AAL,6/1/2020,sale_full
"$50,001 - $100,000",American Airlines Group Inc,FALSE,1/22/2021,2021,TX11,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018064.pdf,Hon. K. Michael Conaway,--,12/17/2020,purchase
"$1,001 - $15,000",American Airlines Group Inc,FALSE,2/7/2020,2020,TX11,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015025.pdf,Hon. K. Michael Conaway,ABALX,1/16/2020,purchase
"$1,001 - $15,000",American Airlines Group Inc,FALSE,5/4/2020,2020,TX11,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016520.pdf,Hon. K. Michael Conaway,--,4/22/2020,purchase
"$15,001 - $50,000",American Airlines Group Inc,FALSE,4/8/2022,2022,FL15,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218641.pdf,Hon. Scott Franklin,AEP,3/10/2022,sale_full
"$100,001 - $250,000",American Airlines Group Inc,FALSE,4/8/2022,2022,FL15,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218641.pdf,Hon. Scott Franklin,AEP,3/10/2022,sale_full
"$1,001 - $15,000",American Airlines Group Inc,FALSE,5/28/2021,2021,OH07,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018821.pdf,Hon. Bob Gibbs,AEP,5/25/2021,sale_full
"$1,001 - $15,000",American Airlines Group Inc,FALSE,2/2/2021,2021,FL04,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018123.pdf,Hon. John Rutherford,AEP,10/21/2020,sale_full
"$1,001 - $15,000",American Airlines Group Inc,FALSE,12/22/2021,2021,PA03,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20020081.pdf,Hon. Dwight Evans,AEP,11/2/2021,sale_full
"$1,001 - $15,000",American Airlines Group Inc,FALSE,10/7/2021,2021,CA19,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019592.pdf,Hon. Zoe Lofgren,AEP,9/30/2021,purchase
"$15,001 - $50,000",American Airlines Group Inc,FALSE,9/8/2020,2020,TX11,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017309.pdf,Hon. K. Michael Conaway,AEP,8/10/2020,purchase
"$15,001 - $50,000",American Airlines Group Inc,FALSE,5/4/2020,2020,TX11,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016520.pdf,Hon. K. Michael Conaway,AEP,4/6/2020,purchase
"$1,001 - $15,000",American Airlines Group Inc,FALSE,4/23/2020,2020,PA03,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016466.pdf,Hon. Dwight Evans,AEP,3/2/2020,purchase
"$1,001 - $15,000",American Airlines Group Inc,FALSE,4/11/2020,2020,CA19,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016393.pdf,Hon. Zoe Lofgren,AEP,3/23/2020,sale_full
"$15,001 - $50,000",American Airlines Group Inc,FALSE,4/6/2020,2020,TX11,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016346.pdf,Hon. K. Michael Conaway,AEP,3/18/2020,sale_full
"$1,001 - $15,000",American Airlines Group Inc,FALSE,12/3/2020,2020,PA03,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017791.pdf,Hon. Dwight Evans,AEP,10/29/2020,sale_partial
"$1,001 - $15,000",American Express Company,FALSE,4/1/2022,2022,OR05,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218628.pdf,Hon. Kurt Schrader,AXP,3/17/2022,purchase
"$1,001 - $15,000",American Express Company,FALSE,5/12/2020,2020,MI06,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217211.pdf,Hon. Fred Upton,AXP,3/26/2020,sale_full
"$1,001 - $15,000",American Express Company,FALSE,12/1/2021,2021,VA04,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019930.pdf,Hon. Aston Donald McEachin,AXP,12/1/2021,purchase
"$1,001 - $15,000",American Express Company,FALSE,4/9/2020,2020,UT03,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016299.pdf,Hon. John Curtis,AXP,3/27/2020,purchase
"$1,001 - $15,000",American Express Company,FALSE,1/16/2022,2022,FL21,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020235.pdf,Hon. Lois Frankel,AXP,12/3/2021,purchase
"$15,001 - $50,000",American Express Company,FALSE,9/8/2020,2020,TX11,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017309.pdf,Hon. K. Michael Conaway,AXP,8/10/2020,sale_full
"$100,001 - $250,000",American Express Company,FALSE,7/20/2020,2020,CA12,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016961.pdf,Hon. Nancy Pelosi,AXP,6/24/2020,purchase
"$1,001 - $15,000",American Express Company,FALSE,12/21/2021,2021,FL21,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20020021.pdf,Hon. Lois Frankel,AXP,11/10/2021,purchase
"$1,001 - $15,000",American Express Company,FALSE,11/24/2020,2020,FL21,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017716.pdf,Hon. Lois Frankel,AXP,10/28/2020,purchase
"$1,001 - $15,000",American Express Company,FALSE,10/22/2020,2020,FL21,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017556.pdf,Hon. Lois Frankel,AXP,10/1/2020,purchase
"$1,001 - $15,000",American Express Company,FALSE,10/22/2020,2020,FL21,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017556.pdf,Hon. Lois Frankel,AXP,9/30/2020,purchase
"$1,001 - $15,000",American Express Company,FALSE,7/22/2022,2022,FL21,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021425.pdf,Hon. Lois Frankel,AXP,6/22/2022,purchase
"$1,001 - $15,000",American Express Company,FALSE,7/17/2021,2021,UT01,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019092.pdf,Hon. Blake Moore,AXP,4/30/2021,purchase
"$1,001 - $15,000",American Express Company,FALSE,7/17/2021,2021,UT01,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019092.pdf,Hon. Blake Moore,AXP,3/26/2021,purchase
"$1,001 - $15,000",American Express Company,FALSE,7/17/2021,2021,UT01,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019092.pdf,Hon. Blake Moore,AXP,3/4/2021,purchase
"$1,001 - $15,000",American Express Company,FALSE,7/17/2021,2021,UT01,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019092.pdf,Hon. Blake Moore,AXP,2/24/2021,purchase
"$1,001 - $15,000",American Express Company,FALSE,7/17/2021,2021,UT01,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019092.pdf,Hon. Blake Moore,AXP,2/25/2021,purchase
"$1,001 - $15,000",American Express Company,FALSE,11/19/2020,2020,VA01,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017711.pdf,Hon. Robert J. Wittman,AXP,10/16/2020,purchase
"$1,001 - $15,000",American Express Company,FALSE,12/30/2021,2021,FL21,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20020112.pdf,Hon. Lois Frankel,AXP,11/17/2021,purchase
"$1,001 - $15,000",American Express Company,FALSE,3/26/2021,2021,FL21,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018420.pdf,Hon. Lois Frankel,AXP,2/24/2021,sale_full
"$1,001 - $15,000",American Express Company,FALSE,3/26/2021,2021,FL21,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018420.pdf,Hon. Lois Frankel,AXP,2/17/2021,sale_partial
"$1,001 - $15,000",American Express Company,FALSE,3/23/2022,2022,UT03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020679.pdf,Hon. John Curtis,AXP,3/9/2022,sale_partial
"$1,001 -",American Express Company,TRUE,1/10/2020,2020,NJ11,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20013877.pdf,Hon. Mikie Sherrill,AXP,12/23/2019,sale_full
"$250,001 - $500,000",American Express Company,FALSE,2/28/2022,2022,CA12,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020515.pdf,Hon. Nancy Pelosi,AXP,1/21/2022,purchase
"$1,001 - $15,000",American Express Company,FALSE,1/21/2021,2021,FL21,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018050.pdf,Hon. Lois Frankel,AXP,1/13/2021,sale_partial
"$1,001 - $15,000",American Express Company,FALSE,2/19/2021,2021,KY03,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018244.pdf,Hon. John A. Yarmuth,AXP,1/13/2021,purchase
"$1,001 - $15,000",American Fundamental Investors,FALSE,5/4/2020,2020,TX11,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016520.pdf,Hon. K. Michael Conaway,--,4/22/2020,purchase
"$1,001 - $15,000",American Funds Europacific,FALSE,11/7/2021,2021,OR03,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019771.pdf,Hon. Earl Blumenauer,--,10/25/2021,sale_partial
"$1,001 - $15,000",AMERICAN FUNDS THE TAX EXEMPT BOND FUND OF AMERICA,FALSE,9/4/2020,2020,TX11,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017070.pdf,Hon. K. Michael Conaway,--,7/20/2020,purchase
"$1,001 - $15,000",American Growth Fund,FALSE,5/4/2020,2020,TX11,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016520.pdf,Hon. K. Michael Conaway,--,4/22/2020,purchase
"$1,001 - $15,000",American Homes 4 Rent Common Shares of Beneficial Interest,FALSE,4/27/2020,2020,FL27,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,Hon. Donna Shalala,AMH,6/4/2019,purchase
"$1,001 - $15,000",American Homes 4 Rent Common Shares of Beneficial Interest,FALSE,4/27/2020,2020,FL27,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,Hon. Donna Shalala,AMH,6/24/2019,sale_full
"$1,001 - $15,000",American Homes 4 Rent Common Shares of Beneficial Interest,FALSE,5/5/2022,2022,MA09,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020915.pdf,Hon. William R. Keating,AMH,3/29/2022,purchase
"$1,001 - $15,000",American International Group,FALSE,10/28/2020,2020,OR05,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217689.pdf,Hon. Kurt Schrader,AIG,9/1/2020,purchase
"$1,001 - $15,000",American International Group,FALSE,7/22/2020,2020,OR05,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217406.pdf,Hon. Kurt Schrader,AIG,6/3/2020,purchase
"$1,001 - $15,000",American International Group,FALSE,11/20/2020,2020,OR05,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217745.pdf,Hon. Kurt Schrader,AIG,10/2/2020,purchase
"$15,001 - $50,000",American International Group,FALSE,3/12/2021,2021,CA17,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217894.pdf,Hon. Rohit Khanna,AIG,2/11/2021,purchase
"$1,001 - $15,000",American International Group,FALSE,4/16/2021,2021,CA17,dependent,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217938.pdf,Hon. Rohit Khanna,AIG,3/11/2021,sale_partial
"$1,001 - $15,000",American International Group,FALSE,4/16/2021,2021,CA17,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217938.pdf,Hon. Rohit Khanna,AIG,3/11/2021,sale_partial
"$1,001 - $15,000",American International Group,FALSE,6/15/2020,2020,MN03,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016759.pdf,Hon. Dean Phillips,AIG,5/13/2020,purchase
"$1,001 - $15,000",American International Group,FALSE,4/16/2020,2020,CA39,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,Hon. Gilbert Cisneros,AIG,3/18/2020,sale_full
"$1,001 - $15,000",American International Group,FALSE,10/14/2020,2020,CA39,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017505.pdf,Hon. Gilbert Cisneros,AIG,9/16/2020,purchase
"$1,001 - $15,000",American International Group,FALSE,10/7/2020,2020,OR03,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017489.pdf,Hon. Earl Blumenauer,AIG,9/17/2020,sale_full
"$1,001 - $15,000",American International Group,FALSE,5/7/2020,2020,MN03,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016559.pdf,Hon. Dean Phillips,AIG,4/2/2020,sale_full
"$1,001 - $15,000",American International Group,FALSE,3/12/2021,2021,CA17,dependent,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217894.pdf,Hon. Rohit Khanna,AIG,2/12/2021,purchase
"$50,001 - $100,000",American Mutual Fund,FALSE,1/22/2021,2021,TX11,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018064.pdf,Hon. K. Michael Conaway,--,12/17/2020,purchase
"$50,001 - $100,000",American New Economy Fund,FALSE,1/22/2021,2021,TX11,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018064.pdf,Hon. K. Michael Conaway,--,12/21/2020,purchase
"$1,001 - $15,000",American New Perspective Cl A,FALSE,5/4/2020,2020,TX11,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016520.pdf,Hon. K. Michael Conaway,--,4/22/2020,purchase
"$1,001 - $15,000",American Outdoor Brands Corporation,FALSE,4/27/2020,2020,FL27,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,Hon. Donna Shalala,AOBC,1/23/2019,sale_full
"$15,001 - $50,000",American Small Cap World Fund,FALSE,1/22/2021,2021,TX11,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018064.pdf,Hon. K. Michael Conaway,--,12/21/2020,purchase
"$1,001 - $15,000",American Tax-Exempt bond Fd,FALSE,5/4/2020,2020,TX11,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016520.pdf,Hon. K. Michael Conaway,--,4/22/2020,purchase
"$1,001 - $15,000",American Tower Corp,FALSE,7/22/2020,2020,OR05,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217406.pdf,Hon. Kurt Schrader,AMT,6/19/2020,sale_full
"$1,001 - $15,000",American Tower Corp,FALSE,1/6/2022,2021,OR05,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218522.pdf,Hon. Kurt Schrader,AMT,12/9/2021,purchase
"$1,001 - $15,000",American Tower Corp,FALSE,12/23/2020,2020,OR05,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217789.pdf,Hon. Kurt Schrader,AMT,11/25/2020,purchase
"$15,001 - $50,000",American Tower Corp,TRUE,3/16/2021,2021,MI03,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018311.pdf,Mr. Peter Meijer,AMT,2/16/2021,sale_full
"$1,001 - $15,000",American Tower Corp,FALSE,10/8/2021,2021,IA03,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019530.pdf,Hon. Cindy Axne,AMT,12/10/2020,purchase
"$1,001 - $15,000",American Tower Corp,FALSE,5/3/2021,2021,TX17,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018672.pdf,Hon. Pete Sessions,AMT,4/12/2021,purchase
"$1,001 - $15,000",American Tower Corp,FALSE,6/29/2022,2022,TN01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8219056.pdf,Hon. Diana Harshbarger,AMT,6/6/2022,sale_full
"$1,001 - $15,000",American Tower Corp,FALSE,7/29/2020,2020,CT02,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017036.pdf,Hon. Joe Courtney,AMT,12/31/2019,purchase
"$1,001 - $15,000",American Tower Corp,FALSE,4/21/2021,2021,KY03,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018609.pdf,Hon. John A. Yarmuth,AMT,3/5/2021,purchase
"$15,001 - $50,000",American Tower Corp,FALSE,6/6/2022,2022,NC06,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021045.pdf,Hon. Kathy Manning,AMT,5/27/2022,sale_partial
"$1,001 - $15,000",American Tower Corp,FALSE,8/27/2020,2020,CT02,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017260.pdf,Hon. Joe Courtney,AMT,8/7/2020,sale_full
"$1,001 - $15,000",American Tower Corp,FALSE,9/21/2020,2020,PA03,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017404.pdf,Hon. Dwight Evans,AMT,7/28/2020,purchase
"$50,001 - $100,000",American Tower Corp,FALSE,7/7/2022,2022,NC06,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021226.pdf,Hon. Kathy Manning,AMT,6/15/2022,sale_full
"$1,001 - $15,000",American Tower Corp,FALSE,3/4/2022,2022,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020565.pdf,Hon. Alan S. Lowenthal,AMT,2/25/2022,sale_partial
"$1,001 - $15,000",American Tower Corp,FALSE,5/15/2020,2020,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016607.pdf,Hon. Kevin Hern,AMT,4/9/2020,purchase
"$1,001 - $15,000",American Tower Corp,FALSE,9/10/2021,2021,CA19,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019458.pdf,Hon. Zoe Lofgren,AMT,8/9/2021,purchase
"$1,001 - $15,000","American Water Works Company, Inc.",TRUE,3/16/2021,2021,MI03,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018311.pdf,Mr. Peter Meijer,AWK,2/16/2021,sale_full
"$1,001 - $15,000","American Water Works Company, Inc.",FALSE,10/7/2021,2021,CA19,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019592.pdf,Hon. Zoe Lofgren,AWK,9/30/2021,purchase
"$1,001 - $15,000","American Water Works Company, Inc.",FALSE,4/23/2020,2020,PA03,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016466.pdf,Hon. Dwight Evans,AWK,3/2/2020,sale_partial
"$1,001 - $15,000","American Water Works Company, Inc.",FALSE,4/11/2020,2020,CA19,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016393.pdf,Hon. Zoe Lofgren,AWK,3/23/2020,sale_full
"$1,001 - $15,000",Americold Realty Trust,FALSE,5/5/2021,2021,NV03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018528.pdf,Hon. Susie Lee,COLD,3/8/2021,sale_full
"$1,001 - $15,000",Americold Realty Trust,FALSE,3/23/2021,2021,CA47,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018451.pdf,Hon. Alan S. Lowenthal,COLD,3/15/2021,sale_full
"$1,001 - $15,000",Americold Realty Trust,FALSE,3/23/2021,2021,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018452.pdf,Hon. Alan S. Lowenthal,COLD,3/15/2021,sale_full
"$1,001 - $15,000",Americold Realty Trust,TRUE,3/23/2021,2021,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018453.pdf,Hon. Alan S. Lowenthal,COLD,3/12/2021,sale_partial
"$15,001 - $50,000",Americold Realty Trust,TRUE,3/23/2021,2021,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018453.pdf,Hon. Alan S. Lowenthal,COLD,3/15/2021,sale_full
"$1,001 - $15,000",Americold Realty Trust,FALSE,3/31/2020,2020,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016327.pdf,Hon. Alan S. Lowenthal,COLD,3/24/2020,purchase
"$1,001 - $15,000",Americold Realty Trust,FALSE,3/31/2020,2020,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016328.pdf,Hon. Alan S. Lowenthal,COLD,3/25/2020,purchase
"$1,001 -",Americold Realty Trust,FALSE,3/31/2020,2020,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016329.pdf,Hon. Alan S. Lowenthal,COLD,3/24/2020,purchase
"$1,001 - $15,000",Americold Realty Trust,FALSE,6/9/2022,2022,FL21,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020929.pdf,Hon. Lois Frankel,COLD,4/29/2022,purchase
"$1,001 - $15,000",Americold Realty Trust,FALSE,6/9/2022,2022,FL21,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020929.pdf,Hon. Lois Frankel,COLD,5/2/2022,purchase
"$1,001 - $15,000",Americold Realty Trust,FALSE,3/11/2021,2021,NV03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018329.pdf,Hon. Susie Lee,COLD,2/25/2021,sale_partial
"$15,001 - $50,000",Americold Realty Trust,FALSE,1/2/2020,2020,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20013837.pdf,Hon. Alan S. Lowenthal,COLD,12/11/2019,purchase
"$1,001 - $15,000",Americold Realty Trust,FALSE,2/15/2020,2020,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015069.pdf,Hon. Alan S. Lowenthal,COLD,1/27/2020,purchase
"$1,001 - $15,000","Ameriprise Financial, Inc.",FALSE,6/15/2020,2020,NV03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016555.pdf,Hon. Susie Lee,AMP,4/9/2020,purchase
"$1,001 - $15,000","Ameriprise Financial, Inc.",FALSE,6/15/2020,2020,NV03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016555.pdf,Hon. Susie Lee,AMP,4/8/2020,purchase
"$1,001 - $15,000","Ameriprise Financial, Inc.",FALSE,8/15/2020,2020,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017192.pdf,Hon. Kevin Hern,AMP,7/27/2020,purchase
"$1,001 - $15,000",Ameris Bancorp,FALSE,11/5/2020,2020,CA39,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017632.pdf,Hon. Gilbert Cisneros,ABCB,10/29/2020,purchase
"$1,001 - $15,000",Ameris Bancorp,FALSE,11/5/2020,2020,NJ05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017634.pdf,Hon. Josh Gottheimer,ABCB,10/16/2020,purchase
